"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"7287",25.25,1,0,1,0,0,1,1,1,0
"7288",30.33,1,0,1,0,0,0,1,0,0
"7289",22.95,1,0,1,0,1,1,1,0,0
"7290",30.87,0,0,1,0,0,0,1,0,0
"7291",21.93,1,0,1,0,0,0,1,0,0
"7292",23.79,1,0,1,0,0,1,1,1,0
"7293",21.09,1,0,1,0,0,0,1,0,0
"7294",19.24,1,0,0,0,0,1,1,1,0
"7295",21.98,1,0,1,0,0,0,1,0,0
"7296",32.79,1,0,0,0,0,1,1,0,0
"7297",22.01,1,0,0,0,0,0,1,0,0
"7298",22.42,0,0,1,0,0,0,1,0,0
"7299",53.65,0,0,0,0,0,1,1,0,0
"7300",23.33,1,0,0,0,0,1,1,1,1
"7301",21.77,1,0,1,0,0,0,1,0,0
"7302",26.39,1,0,0,0,0,0,1,0,0
"7303",20.85,1,0,0,0,0,1,1,0,0
"7304",33.97,1,0,0,0,0,1,1,0,1
"7305",21.85,1,0,0,0,0,0,1,0,0
"7306",24.96,1,0,0,0,0,0,1,0,0
"7307",22.83,1,0,1,0,0,0,1,0,0
"7308",20.66,1,0,1,0,1,1,1,0,0
"7309",18.25,1,0,1,0,0,0,1,0,0
"7310",20.24,1,0,0,0,0,0,1,0,0
"7311",16.11,1,0,0,0,0,0,1,0,0
"7312",18.72,1,0,1,0,0,0,1,0,0
"7313",22.37,1,0,0,0,0,0,1,0,0
"7314",21.9,0,1,0,0,1,1,1,0,0
"7315",25.42,1,0,0,0,0,0,1,0,0
"7316",27.86,1,0,0,0,0,0,1,0,0
"7317",21.66,1,0,1,0,0,0,1,0,0
"7318",23.72,1,0,1,0,0,0,1,0,0
"7319",16.13,1,0,0,1,0,0,1,0,0
"7320",17.88,1,0,1,0,1,0,1,0,0
"7321",22.31,0,1,0,0,0,1,1,0,0
"7322",29.62,1,0,1,0,0,0,1,0,0
"7323",18.95,1,0,1,0,0,0,1,0,0
"7324",15.16,1,0,1,0,0,0,1,0,0
"7325",19.48,0,0,0,1,0,1,1,0,0
"7326",18.9,1,0,1,0,0,0,1,0,0
"7327",25.65,1,0,0,0,0,1,1,0,0
"7328",40.02,0,1,0,1,0,1,1,0,0
"7329",25.04,1,0,1,1,0,1,1,0,0
"7330",23.76,1,0,0,0,0,0,1,0,0
"7331",18.8,1,0,0,0,0,1,1,0,0
"7332",20.88,1,0,0,0,0,0,1,0,0
"7333",25.33,1,0,0,0,0,1,1,1,0
"7334",24.54,1,0,0,0,1,0,1,0,0
"7335",24.39,1,0,1,0,0,0,1,0,0
"7336",34.91,1,0,1,0,0,0,1,0,0
"7337",19.43,1,0,1,0,0,0,1,0,0
"7338",25.56,1,0,0,0,0,0,1,0,0
"7339",20.55,0,0,0,0,0,0,1,0,0
"7340",31.08,1,0,1,0,0,0,1,0,0
"7341",18.56,0,1,1,0,0,1,1,0,0
"7342",18.12,1,0,0,1,0,0,1,0,0
"7343",45.91,1,0,1,1,0,0,1,0,0
"7344",23.88,1,0,1,0,0,1,1,1,1
"7345",20.32,0,1,0,0,0,0,1,0,0
"7346",20.09,1,0,0,0,0,0,1,0,0
"7347",22.25,0,0,0,0,0,0,1,0,0
"7348",18.53,1,0,0,0,0,0,1,0,0
"7349",20.6,0,1,1,0,0,0,1,0,0
"7350",23.03,1,0,0,0,0,0,1,0,0
"7351",19.04,0,1,1,0,0,0,1,0,0
"7352",32.87,1,0,0,0,0,1,1,0,0
"7353",20.08,1,0,0,0,0,0,1,0,0
"7354",24.18,1,0,0,0,0,0,1,0,0
"7355",21.62,1,0,1,0,0,0,1,0,0
"7356",23.18,1,0,1,0,0,1,1,0,0
"7357",18.77,1,0,1,0,1,0,1,0,0
"7358",21.7,1,0,0,0,0,0,1,0,0
"7359",23.53,0,1,1,0,0,0,1,0,0
"7360",26.24,1,0,1,0,0,0,1,0,0
"7361",23.06,1,0,1,1,1,1,1,1,0
"7362",20.66,1,0,0,0,0,0,1,0,0
"7363",20.68,1,0,1,0,0,0,1,0,0
"7364",15.32,1,0,0,0,0,0,1,0,0
"7365",18.74,1,0,1,0,0,0,1,0,0
"7366",21.39,1,0,0,0,0,0,1,0,0
"7367",34.1,1,0,1,0,0,0,1,0,0
"7368",18.43,1,0,1,0,0,0,1,0,0
"7369",17.81,1,0,1,0,0,0,1,0,0
"7370",27.53,0,1,0,0,0,0,1,0,0
"7371",17.52,0,1,0,0,0,0,1,0,0
"7372",17.25,1,0,0,0,0,0,1,0,0
"7373",26.14,1,0,1,1,0,0,1,0,0
"7374",21.47,1,0,0,0,0,0,1,0,0
"7375",22.99,1,0,1,0,0,0,1,0,0
"7376",21.44,0,1,1,0,0,0,1,0,0
"7377",38.32,1,0,0,0,0,1,1,0,0
"7378",19.7,1,0,0,0,0,0,1,0,0
"7379",21.48,1,0,0,0,0,0,1,0,0
"7380",25.42,0,0,1,0,0,0,1,0,0
"7381",18.23,1,0,0,0,0,0,1,0,0
"7382",20.79,1,0,0,0,0,0,1,0,0
"7383",24.85,0,1,0,0,1,1,1,1,0
"7384",22.36,1,0,0,0,0,0,1,0,0
"7385",24.59,1,0,0,0,0,1,1,0,0
"7386",20.04,1,0,0,0,0,1,1,0,0
"7387",22.73,1,0,1,0,0,1,1,0,0
"7388",17.26,1,0,1,0,0,0,1,0,0
"7389",20.99,1,0,1,0,0,0,1,0,0
"7390",16.38,1,0,1,0,0,0,1,0,0
"7391",22.72,0,1,0,0,0,1,1,0,0
"7392",29.95,1,0,1,0,0,0,1,0,0
"7393",21.92,1,0,1,0,0,0,1,0,0
"7394",24.21,1,0,1,0,0,0,1,0,0
"7395",31.88,0,1,0,0,0,1,1,1,0
"7396",27.06,1,0,0,0,0,1,1,0,0
"7397",28.34,0,1,0,1,0,1,1,1,0
"7398",28.43,1,0,0,0,1,1,1,0,0
"7399",21.73,0,0,0,0,0,1,1,1,0
"7400",15.12,1,0,0,0,0,0,1,0,0
"7401",31.04,1,0,1,0,0,0,1,0,0
"7402",34.9,1,0,1,0,0,0,1,0,0
"7403",21.34,1,0,0,1,0,0,1,0,0
"7404",19.08,1,0,0,0,0,0,1,0,0
"7405",19.75,1,0,1,0,0,0,1,0,0
"7406",22.95,1,0,1,0,0,0,1,0,0
"7407",24.17,1,0,1,0,0,0,1,0,0
"7408",19.95,1,0,1,0,0,0,1,0,0
"7409",21.97,1,0,0,0,0,0,1,0,0
"7410",18.71,1,0,1,0,0,0,1,0,0
"7411",21.11,1,0,1,0,0,1,1,0,0
"7412",23.66,1,0,0,0,0,0,1,0,0
"7413",21.27,0,1,1,0,0,1,1,0,0
"7414",22.16,1,0,1,0,0,1,1,0,0
"7415",46.47,1,0,0,1,0,1,1,0,0
"7416",24.03,1,0,0,0,0,1,1,0,0
"7417",27.68,1,0,0,0,0,1,1,0,0
"7418",22.2,1,0,0,1,1,1,1,0,0
"7419",22.07,0,1,0,0,0,0,1,0,0
"7420",23.8,1,0,0,0,0,0,1,0,0
"7421",16.41,0,1,0,0,0,1,1,0,0
"7422",25.36,0,0,0,0,0,0,1,0,0
"7423",18.21,1,0,0,0,0,0,1,0,0
"7424",26.24,1,0,0,0,0,0,1,0,0
"7425",24.93,1,0,0,0,0,0,1,0,0
"7426",18.5,1,0,0,0,0,0,1,0,0
"7427",18.3,0,0,0,0,0,0,1,0,0
"7428",21.24,1,0,1,0,0,0,1,0,0
"7429",15.28,1,0,0,0,0,1,1,0,0
"7430",27.72,1,0,1,1,0,0,1,0,0
"7431",23.4,0,0,0,0,0,0,1,0,0
"7432",21.61,1,0,0,0,0,0,1,0,0
"7433",17.55,1,0,1,0,0,1,1,0,0
"7434",19.2,1,0,1,0,0,0,1,0,0
"7435",21.56,0,0,0,0,0,0,1,0,0
"7436",17.74,1,0,1,0,0,1,1,0,0
"7437",18.22,1,0,1,0,0,0,1,0,0
"7438",21.39,1,0,1,0,0,0,1,0,0
"7439",19.53,1,0,1,0,0,0,1,0,0
"7440",23.05,1,0,1,1,0,0,1,0,0
"7441",17.22,1,0,1,0,0,0,1,0,0
"7442",23.22,1,0,1,0,0,0,1,0,0
"7443",16.21,0,1,1,0,0,1,1,0,0
"7444",22.49,1,0,1,0,0,0,1,0,0
"7445",17.94,1,0,1,0,0,0,1,0,0
"7446",19.39,1,0,0,0,0,0,1,0,0
"7447",21.62,0,0,0,0,0,1,1,0,0
"7448",19.93,1,0,0,0,0,1,1,0,0
"7449",20.72,1,0,0,0,0,1,1,0,0
"7450",18.51,0,1,1,0,0,1,1,0,0
"7451",21.12,1,0,0,0,0,1,1,0,0
"7452",18.46,1,0,0,0,0,1,1,0,0
"7453",46.14,0,1,0,0,0,1,1,0,0
"7454",30.29,0,1,1,1,0,1,1,0,0
"7455",41.55,0,1,1,0,1,0,1,0,0
"7456",31.82,1,0,1,0,0,1,1,0,0
"7457",31.58,0,0,0,0,0,1,1,0,0
"7458",33.36,1,0,1,0,0,1,1,0,0
"7459",22.16,1,0,0,0,0,1,1,0,0
"7460",23.38,1,0,0,0,0,0,1,0,0
"7461",23.15,1,0,1,0,0,1,1,0,0
"7462",23.85,0,0,0,0,0,0,1,0,0
"7463",23.51,1,0,0,0,0,0,1,0,0
"7464",18.46,1,0,1,0,0,1,1,1,0
"7465",24.3,1,0,1,0,0,0,1,0,0
"7466",19.63,1,0,0,0,0,0,1,0,0
"7467",25.99,1,0,1,0,0,1,1,0,0
"7468",22.89,1,0,1,0,0,0,1,0,0
"7469",20.77,1,0,0,0,0,0,1,0,0
"7470",26.02,1,0,1,0,0,0,1,0,0
"7471",24.13,1,0,1,0,0,0,1,0,0
"7472",33.38,1,0,0,0,0,1,1,0,1
"7473",20.53,1,0,1,0,0,1,1,0,0
"7474",33.45,1,0,0,0,0,1,1,0,0
"7475",18.35,1,0,1,0,0,0,1,0,0
"7476",23.76,1,0,0,0,0,0,1,0,0
"7477",32.48,1,0,0,0,0,0,1,0,0
"7478",27.45,0,1,1,0,0,0,1,0,0
"7479",21.04,1,0,0,0,0,1,1,0,0
"7480",18.29,1,0,0,0,0,1,1,0,0
"7481",24.77,0,0,0,0,0,0,1,0,0
"7482",23.73,1,0,1,0,0,0,1,0,0
"7483",19.39,1,0,1,0,0,1,1,0,0
"7484",31.25,1,0,0,0,0,1,1,1,0
"7485",22.92,1,0,1,0,0,0,1,0,0
"7486",20.74,0,0,1,0,0,0,1,0,0
"7487",19.66,1,0,0,0,0,0,1,0,0
"7488",18.67,1,0,1,0,0,0,1,0,0
"7489",22.48,1,0,0,0,0,0,1,0,0
"7490",21.08,0,1,1,0,0,1,1,0,0
"7491",31.58,1,0,1,0,0,1,1,1,0
"7492",24.76,1,0,1,0,1,0,1,0,0
"7493",18.37,1,0,0,0,0,0,1,0,0
"7494",45.53,1,0,1,0,0,0,1,0,0
"7495",20.22,1,0,1,0,0,0,1,0,0
"7496",19.58,1,0,1,0,0,0,1,0,0
"7497",17.09,1,0,1,0,0,0,1,0,0
"7498",21.14,1,0,0,0,0,0,1,0,0
"7499",26.07,1,0,1,0,0,1,1,0,0
"7500",42.64,1,0,1,0,0,0,1,0,0
"7501",35.6,1,0,0,0,0,0,1,0,0
"7502",24.94,1,0,0,0,0,1,1,0,0
"7503",23.01,0,0,0,0,0,0,1,0,0
"7504",20.51,1,0,0,0,0,0,1,0,0
"7505",32.1,0,1,0,0,0,1,1,1,0
"7506",22.7,1,0,0,0,0,0,1,0,0
"7507",18.23,1,0,0,0,0,0,1,0,0
"7508",25.1,1,0,0,0,0,0,1,0,0
"7509",22.01,1,0,0,0,0,1,1,0,0
"7510",33.58,1,0,0,0,0,1,1,0,0
"7511",24.51,0,1,0,0,0,1,1,0,0
"7512",18.24,1,0,0,0,1,0,1,0,0
"7513",20.29,1,0,0,0,0,0,1,0,0
"7514",18.15,1,0,1,0,0,1,1,0,0
"7515",18.94,1,0,0,0,0,1,1,0,0
"7516",19.95,0,1,1,0,0,1,1,0,0
"7517",18.37,1,0,1,0,0,0,1,0,0
"7518",51.21,1,0,1,0,1,1,1,1,0
"7519",25.47,1,0,0,0,1,1,1,1,0
"7520",24.34,1,0,0,0,0,0,1,0,0
"7521",29.14,1,0,1,0,0,0,1,0,0
"7522",38.89,1,0,1,0,0,1,1,1,0
"7523",23.24,1,0,1,0,0,0,1,0,0
"7524",15.46,1,0,1,1,0,1,1,0,0
"7525",18.78,1,0,0,1,0,1,1,1,0
"7526",24.92,1,0,1,1,0,0,1,1,0
"7527",18.98,1,0,1,1,0,0,1,1,0
"7528",20.5,1,0,1,1,0,0,1,0,0
"7529",21.07,0,0,1,1,0,0,1,0,0
"7530",23.56,0,1,0,0,0,0,1,0,0
"7531",19.68,1,0,0,0,0,0,1,0,0
"7532",17.7,0,0,0,0,0,0,1,0,0
"7533",26.03,0,1,1,1,0,1,1,0,0
"7534",32.98,1,0,1,1,0,1,1,0,0
"7535",29.6,1,0,0,0,0,1,1,0,0
"7536",23.77,0,0,1,1,0,1,1,0,0
"7537",29.49,0,0,1,0,0,0,1,0,0
"7538",21.36,1,0,0,0,0,1,1,0,0
"7539",18.37,0,1,1,0,0,0,1,0,0
"7540",22.75,1,0,1,1,1,1,1,0,0
"7541",40.64,1,0,1,1,0,1,1,1,0
"7542",29.46,1,0,0,0,0,1,1,0,0
"7543",23.25,0,1,1,0,0,1,1,0,0
"7544",31.96,1,0,0,0,0,0,1,0,0
"7545",17.87,1,0,0,0,0,0,1,0,0
"7546",21.73,1,0,0,0,0,1,1,1,0
"7547",29.59,1,0,1,0,0,0,1,0,0
"7548",22.83,1,0,0,0,0,0,1,0,0
"7549",24.43,1,0,0,0,0,0,1,0,0
"7550",19.66,1,0,0,0,0,0,1,0,0
"7551",24.37,1,0,1,0,0,0,1,0,0
"7552",30.97,1,0,1,0,0,0,1,0,0
"7553",22.52,1,0,0,0,0,0,1,0,0
"7554",22.36,0,0,0,0,0,0,1,0,0
"7555",21.97,0,1,1,0,0,1,1,0,0
"7556",35.6,1,0,0,1,0,1,1,0,0
"7557",20.1,1,0,1,1,0,0,1,0,0
"7558",21.65,1,0,1,0,0,0,1,0,0
"7559",40.01,1,0,0,0,1,1,1,0,0
"7560",22.29,1,0,1,1,1,0,1,0,0
"7561",18.62,1,0,0,1,0,0,1,0,0
"7562",19.1,1,0,1,1,1,1,1,1,0
"7563",25.65,1,0,1,0,0,0,1,0,0
"7564",20.51,1,0,1,0,0,0,1,0,0
"7565",21.43,1,0,0,0,0,1,1,0,0
"7566",21.18,0,1,1,1,0,0,1,0,0
"7567",20.72,1,0,1,1,0,1,1,0,0
"7568",19.42,1,0,0,0,0,0,1,0,0
"7569",20.91,1,0,1,0,0,0,1,0,0
"7570",19.76,1,0,0,0,0,0,1,0,0
"7571",24.36,1,0,1,1,0,0,1,0,0
"7572",16.61,1,0,0,0,0,0,1,0,0
"7573",18.37,1,0,1,0,0,0,1,0,0
"7574",21.7,1,0,1,1,0,1,1,0,0
"7575",21.65,1,0,0,0,0,0,1,0,0
"7576",21.52,1,0,0,0,0,0,1,0,0
"7577",22.76,0,1,0,0,0,0,1,0,0
"7578",22.8,1,0,0,0,0,0,1,0,0
"7579",40.92,1,0,0,0,0,0,1,0,0
"7580",24.12,1,0,0,0,0,0,1,0,0
"7581",22.85,1,0,0,0,0,0,1,0,0
"7582",18.91,1,0,1,0,0,0,1,0,0
"7583",27.55,0,0,0,0,0,0,1,0,0
"7584",18.27,1,0,0,0,0,0,1,0,0
"7585",28.01,1,0,1,0,0,1,1,0,0
"7586",17.11,1,0,1,0,0,0,1,0,0
"7587",18.62,1,0,1,0,0,0,1,0,0
"7588",33.91,0,0,0,0,0,1,1,1,0
"7589",45.12,1,0,1,0,0,0,1,0,0
"7590",24.87,1,0,1,0,0,0,1,0,0
"7591",20.94,1,0,1,0,0,0,1,0,0
"7592",44.85,0,0,1,0,0,1,1,0,0
"7593",23.23,1,0,0,0,0,0,1,0,0
"7594",23.27,1,0,0,0,0,0,1,0,0
"7595",23.09,1,0,0,0,0,0,1,0,0
"7596",18.57,1,0,0,0,0,0,1,0,0
"7597",22.28,1,0,0,0,0,0,1,0,0
"7598",20.38,1,0,1,0,0,0,1,0,0
"7599",23.74,1,0,0,0,0,0,1,0,0
"7600",22.11,1,0,0,0,0,0,1,0,0
"7601",21.28,1,0,0,0,0,0,1,0,0
"7602",35.15,1,0,1,0,0,1,1,0,0
"7603",16.11,1,0,0,0,0,0,1,0,0
"7604",19.82,0,0,1,0,0,0,1,0,0
"7605",23.7,1,0,0,0,0,0,1,0,0
"7606",18.96,1,0,0,0,0,0,1,0,0
"7607",19.72,0,1,1,0,0,0,1,0,0
"7608",20.61,1,0,1,0,0,0,1,0,0
"7609",28.01,1,0,1,0,0,0,1,1,0
"7610",19.59,1,0,0,0,0,0,1,0,0
"7611",24.08,1,0,1,0,0,0,1,0,0
"7612",28.43,1,0,1,0,0,0,1,0,0
"7613",16.6,1,0,1,0,1,1,1,1,0
"7614",23.2,0,0,1,1,1,1,1,1,0
"7615",21.13,1,0,1,0,0,0,1,0,0
"7616",26.19,1,0,0,0,0,1,1,0,0
"7617",23.54,1,0,1,0,1,1,1,1,0
"7618",22.8,1,0,1,0,0,1,1,1,0
"7619",25.92,1,0,1,0,0,1,1,0,0
"7620",21.64,1,0,0,0,0,0,1,0,0
"7621",24.75,0,1,0,0,0,1,1,0,0
"7622",36.82,1,0,0,0,0,1,1,0,0
"7623",28.77,1,0,0,0,0,1,1,0,0
"7624",21.16,1,0,0,0,0,1,1,0,0
"7625",25.46,1,0,1,0,0,1,1,0,0
"7626",30.84,0,1,1,0,0,0,1,0,0
"7627",30.46,1,0,1,0,0,1,1,0,0
"7628",45.59,1,0,0,0,0,1,1,0,0
"7629",43.32,1,0,0,0,1,1,1,0,0
"7630",27.52,1,0,1,1,0,0,1,1,0
"7631",36.64,1,0,1,1,0,0,1,0,0
"7632",39.73,1,0,1,0,0,0,1,0,0
"7633",21.66,1,0,0,0,0,0,1,0,0
"7634",28.04,1,0,0,0,0,0,1,0,0
"7635",24.76,0,0,0,0,0,1,1,0,0
"7636",22.4,1,0,0,0,0,1,1,0,0
"7637",30.36,0,1,0,1,0,1,1,0,0
"7638",22.17,0,1,0,0,0,0,1,0,0
"7639",25.3,1,0,0,0,0,0,1,0,0
"7640",25.27,1,0,0,0,0,0,1,0,0
"7641",22.41,0,1,0,0,1,0,1,0,0
"7642",19.18,1,0,0,0,0,0,1,0,0
"7643",20.53,1,0,0,0,0,0,1,0,0
"7644",22.96,1,0,0,0,0,1,1,0,0
"7645",21.84,0,1,0,0,0,1,1,0,0
"7646",18.38,1,0,0,1,0,0,1,0,0
"7647",19.12,1,0,1,1,0,0,1,0,0
"7648",22.26,1,0,0,0,0,0,1,0,0
"7649",32.46,0,0,1,1,0,1,1,1,0
"7650",25.14,1,0,0,0,0,0,1,0,0
"7651",19.46,1,0,0,0,0,1,1,0,0
"7652",24.88,1,0,1,0,0,0,1,0,0
"7653",30.22,1,0,0,1,0,0,1,0,0
"7654",20.37,1,0,0,0,0,0,1,0,0
"7655",18.08,0,0,0,0,0,0,1,0,0
"7656",23.53,1,0,0,0,0,0,1,0,0
"7657",18.71,1,0,1,1,0,0,1,0,0
"7658",21.98,1,0,1,0,0,1,1,0,0
"7659",45.8,1,0,0,0,0,1,1,0,0
"7660",20.61,1,0,1,0,0,0,1,0,0
"7661",34.06,1,0,0,0,0,0,1,0,0
"7662",39.43,0,0,0,0,0,0,1,0,0
"7663",23.15,1,0,0,0,0,0,1,0,0
"7664",23.02,1,0,0,0,0,0,1,0,0
"7665",19.43,1,0,0,0,0,0,1,0,0
"7666",22.61,0,1,0,0,0,0,1,0,0
"7667",16.36,1,0,0,0,0,0,1,0,0
"7668",25.45,1,0,0,0,0,0,1,0,0
"7669",34.32,1,0,1,0,0,0,1,0,0
"7670",22.47,1,0,1,0,0,0,1,0,0
"7671",23.53,1,0,0,0,0,0,1,0,0
"7672",19.62,1,0,1,1,0,0,1,0,0
"7673",22.03,1,0,0,0,0,0,1,0,0
"7674",18.29,1,0,0,0,0,1,1,0,0
"7675",26.6,1,0,1,0,0,0,1,0,0
"7676",24.07,1,0,1,0,0,0,1,0,0
"7677",25.3,1,0,1,0,0,0,1,0,0
"7678",21.16,1,0,1,0,0,0,1,0,0
"7679",23.86,1,0,0,0,0,0,1,0,0
"7680",16.35,1,0,1,0,0,0,1,0,0
"7681",23.07,1,0,1,0,0,0,1,0,0
"7682",41.15,1,0,1,0,0,1,1,0,0
"7683",20.88,1,0,1,0,0,0,1,0,0
"7684",26.03,1,0,1,0,0,1,1,0,0
"7685",24.16,1,0,1,0,0,0,1,0,0
"7686",25.65,1,0,1,0,0,0,1,0,0
"7687",18.5,1,0,1,1,0,0,1,0,0
"7688",21.81,0,0,1,0,0,0,1,0,0
"7689",18.86,0,1,0,0,0,0,1,0,0
"7690",33.39,0,0,1,0,0,1,1,0,0
"7691",22.86,1,0,1,0,0,0,1,0,0
"7692",37.75,0,0,1,0,0,0,1,0,0
"7693",24.06,1,0,1,0,0,0,1,0,0
"7694",18.17,1,0,0,0,0,1,1,0,0
"7695",24.8,1,0,0,0,0,1,1,0,0
"7696",29.27,1,0,0,1,0,1,1,0,0
"7697",17.22,1,0,0,0,0,0,1,0,0
"7698",48.07,1,0,1,0,0,1,1,0,0
"7699",23.59,1,0,1,0,0,0,1,0,0
"7700",26.22,1,0,1,0,0,1,1,0,0
"7701",20.3,1,0,0,0,0,0,1,0,0
"7702",25.88,1,0,1,0,0,0,1,0,0
"7703",33.24,1,0,0,0,0,0,1,0,0
"7704",23.03,1,0,1,0,0,0,1,0,0
"7705",42.13,1,0,1,1,1,1,1,1,0
"7706",23.41,1,0,0,0,0,0,1,0,0
"7707",25.55,1,0,1,0,0,0,1,0,0
"7708",21.75,1,0,1,0,0,0,1,0,0
"7709",23.56,1,0,1,0,0,0,1,0,0
"7710",25.07,1,0,0,0,0,0,1,0,0
"7711",22.35,1,0,1,0,0,0,1,0,0
"7712",20.96,1,0,0,0,0,0,1,1,0
"7713",36.92,1,0,1,1,0,0,1,0,0
"7714",20.9,0,0,1,0,0,0,1,0,0
"7715",29.55,1,0,0,1,0,1,1,1,0
"7716",32.46,1,0,1,0,0,0,1,0,0
"7717",27.71,0,1,0,1,0,0,1,0,0
"7718",28.97,1,0,1,0,0,1,1,0,0
"7719",17.66,1,0,0,0,0,0,1,0,0
"7720",34.17,1,0,1,0,0,0,1,0,0
"7721",18.32,1,0,1,0,0,1,1,0,0
"7722",18.69,1,0,1,0,0,0,1,0,0
"7723",18.87,1,0,1,0,0,0,1,0,0
"7724",21.45,1,0,0,0,0,0,1,0,0
"7725",19.72,1,0,0,0,0,0,1,0,0
"7726",19.31,0,1,0,0,0,1,1,0,0
"7727",17.47,1,0,0,0,1,1,1,0,0
"7728",20.37,1,0,0,0,0,0,1,0,0
"7729",22.89,1,0,0,0,0,0,1,0,0
"7730",19.52,1,0,1,0,0,0,1,0,0
"7731",19.99,1,0,0,0,0,0,1,0,0
"7732",40.67,1,0,1,1,0,0,1,0,0
"7733",20.09,1,0,0,0,0,0,1,0,0
"7734",22.74,1,0,0,0,0,0,1,0,0
"7735",19.49,0,1,1,0,0,0,1,0,0
"7736",18.2,1,0,0,0,0,0,1,0,0
"7737",23.41,1,0,0,0,0,0,1,0,0
"7738",18.29,1,0,0,0,0,0,1,0,0
"7739",23.14,1,0,0,0,0,0,1,0,0
"7740",56.71,1,0,1,0,0,0,1,0,0
"7741",21.59,1,0,1,0,0,0,1,0,0
"7742",40.61,1,0,0,0,0,0,1,0,0
"7743",22.13,1,0,0,0,0,1,1,0,0
"7744",28.67,1,0,1,0,0,0,1,0,0
"7745",21.01,1,0,1,0,0,0,1,0,0
"7746",20.71,1,0,0,0,0,0,1,0,0
"7747",20.62,0,1,1,1,0,1,1,1,0
"7748",16.97,0,1,1,0,0,1,1,1,0
"7749",25.08,0,1,1,1,0,1,1,0,0
"7750",23.57,1,0,0,0,0,1,1,1,0
"7751",20.81,1,0,0,0,0,0,1,0,0
"7752",25.06,1,0,0,0,0,0,1,0,0
"7753",18.11,1,0,0,0,0,0,1,0,0
"7754",22.6,1,0,1,0,0,0,1,0,0
"7755",18.93,1,0,0,0,0,0,1,0,0
"7756",21.88,0,1,1,0,0,0,1,0,0
"7757",20.36,0,1,0,0,0,1,1,0,0
"7758",28.44,1,0,0,0,0,0,1,0,0
"7759",17.5,1,0,1,0,0,0,1,0,0
"7760",20.21,1,0,0,0,0,1,1,0,1
"7761",21.67,1,0,1,0,0,1,1,0,0
"7762",21.42,0,0,0,0,0,0,1,0,0
"7763",19.74,1,0,1,0,0,1,1,0,0
"7764",19.1,0,0,1,1,0,0,1,0,0
"7765",19.28,1,0,1,0,0,1,1,0,0
"7766",18.58,0,1,0,0,0,0,1,0,0
"7767",27.98,1,0,1,0,0,0,1,0,0
"7768",18.83,1,0,0,1,1,1,1,0,0
"7769",22.44,1,0,1,1,0,1,1,0,0
"7770",29.6,1,0,0,0,0,1,1,0,0
"7771",18.49,0,0,1,0,0,0,1,0,0
"7772",17.69,1,0,1,0,0,1,1,0,0
"7773",30.77,1,0,0,0,0,1,1,0,0
"7774",46.68,1,0,1,0,0,0,1,0,0
"7775",20.35,1,0,0,0,0,0,1,0,0
"7776",20.73,0,0,0,0,0,0,1,0,0
"7777",25.53,0,0,0,0,0,0,1,0,0
"7778",21.31,1,0,0,0,0,0,1,0,0
"7779",19.27,1,0,1,0,0,0,1,0,0
"7780",32.16,1,0,1,0,0,1,1,0,0
"7781",35.33,1,0,1,0,0,0,1,0,0
"7782",19.66,0,1,1,0,0,0,1,0,0
"7783",22.32,1,0,1,0,0,0,1,0,0
"7784",33.14,1,0,0,0,0,1,1,0,0
"7785",22.92,1,0,0,0,0,0,1,0,0
"7786",18.94,1,0,1,0,0,0,1,0,0
"7787",18.53,1,0,1,0,0,0,1,0,0
"7788",17.85,1,0,1,0,0,0,1,0,0
"7789",17.11,1,0,1,0,0,0,1,0,0
"7790",22.4,1,0,1,0,0,1,1,0,0
"7791",22.36,1,0,1,0,0,0,1,0,0
"7792",19.54,1,0,1,0,0,1,1,0,0
"7793",18.06,0,0,1,0,0,0,1,0,0
"7794",20.75,1,0,1,0,0,0,1,0,0
"7795",15.19,1,0,1,0,0,0,1,0,0
"7796",17.9,1,0,1,0,0,0,1,0,0
"7797",16.81,1,0,1,0,0,0,1,0,0
"7798",20.18,0,1,0,0,0,0,1,0,0
"7799",18.52,1,0,0,1,0,0,1,0,0
"7800",18.45,1,0,1,0,0,0,1,0,0
"7801",57.48,1,0,1,0,0,1,1,0,0
"7802",23.97,1,0,0,0,0,1,1,0,0
"7803",32.73,0,1,1,0,0,0,1,0,0
"7804",22.96,1,0,0,0,0,0,1,0,0
"7805",27.36,1,0,0,0,1,0,1,0,0
"7806",19.81,0,1,1,0,0,1,1,0,0
"7807",24.38,1,0,1,0,0,0,1,0,0
"7808",25.2,1,0,1,0,0,1,1,0,0
"7809",27.35,1,0,0,0,0,0,1,0,0
"7810",21.75,1,0,0,0,0,0,1,0,0
"7811",25.46,1,0,0,0,0,0,1,0,0
"7812",33.86,1,0,0,0,0,0,1,0,0
"7813",21.58,1,0,0,0,0,0,1,0,0
"7814",22.81,1,0,1,0,0,0,1,0,0
"7815",37.5,1,0,1,0,0,0,1,0,0
"7816",18.34,1,0,0,0,0,0,1,0,0
"7817",18.42,0,0,0,0,0,0,1,0,0
"7818",22.6,1,0,1,0,0,1,1,0,0
"7819",20.13,1,0,0,0,0,1,1,0,0
"7820",21.26,0,0,0,0,0,0,1,0,0
"7821",18.82,1,0,0,0,0,1,1,0,0
"7822",26.96,1,0,1,0,0,1,1,0,0
"7823",32.99,1,0,1,0,0,0,1,0,0
